,id,review,label
5841,5842, police mein pheli dafa pharhe likhe jawan larkon ki bharti merrit ki bunyad par ki gai,positive
21,22,hum sab ko milkar pakistan aur islami aqdaar ki hifazat karni hay musalmaan hony ka farz ada krein,positive
1639,1640,landhi or sultanabad me firing 2 afrad janbahaq  ,negative
1954,1955,lala all the pakistani nation with u pak army zindabad.,positive
3643,3644, 1964 mein mohibullah ko america mein koching ka moqa bhi mila boston mein qaim harrods club ne mohibullah khan ko professional coach moqarar kiya tha,positive
333,334,great,positive
1567,1568,"nasir iqbal: jahan tak misr ki baat hai to misr se taluq rakhne wale khilari kafi ache ja rahe hain, misr mein junior khilariyon",positive
4425,4426," ghalib un shura mein se hain jin ko har tabqe ne sar aankon par bethaya lekin ghalib ki nudrat aur buland khayali ko bayan karne ke leye ye kafi nahi, kuch aur chaheye wossat mery bayan ke leye, ap yun samajh len ke ghalib na hote to koi aur hota lekin wo ghalib na hota",positive
4414,4415,1985 mein lahore art counsel ke member bane,positive
5570,5571,yeh fakhar to khud hilal-e-imtiaz ko hona chahiye ke use patras jaisi azeem shakhsiyat ke seeney par sajne ka mauqa mila,positive
4311,4312,aur mera azaab bhi dard naak hai ,negative
5327,5328,yehan bhi jahangir khan ney apna loha manwaya aur 13 tournaments mein sey 12 mein kamyabi hasil ki ,positive
363,364,is doran bhi khubsorat kaam kiya,positive
3884,3885,ibn-e-safi ka lagaya hua pauda imran series is qadar tanawar hua ke aaj tak yah samarbaar hai aur kae aik musannifeen is silsile ko aage barha rahe hai,positive
2885,2886,hr ksi k pas ya hna chahye..itni achi quality..very affordable price...,positive
2566,2567,wazir-e- kharja ki hasiat say unhon nay communist block kay sath khus gawar taluq kay qaim aur chine kay sath dosti qaim kernay ki taraf peshraft ki,positive
4399,4400,.. ap q saath derahe hain pti ka?? apko bhi dusri shadi karni hai??,negative
1882,1883,isko dekh kar accounts ke test yad agai,negative
4308,4309,ali bhai apko election larna chahye,positive
1141,1142,jis mein raqs ki khudadad salahiyatein thin,positive
3929,3930,allah pe chorde bhai.. allah inse hisab lega firon ki oladon se,negative
6006,6007,dua kijyga moula izzat dain.ameen,positive
1504,1505,skin k lie product best hai,positive
4593,4594,lant ho asi videos banny walon par allah gark kry asy logo ko,negative
3426,3427,"bilkul hee kachra kisam ka necklace tha yay , halka sa paseena anay k baad is ka color hee ur gya pura ,biklul hee na kabil ay istamaal ban gya yay , isay utha k kachray may paink dia mainay to ,bilkul hee baykaar tareen cheez hai yay.",negative
482,483,plz is kit ko koi bhi order mat karna bhot gahtiya cheez ha na quality achi ha or na hi use or ya chalti bhi nahi ha,negative
107,108,boht he aala,positive
2453,2454,masha allha allha salamat rakhay,positive
2213,2214,mother teresa ne musalsal kaam jari rakhalekin 1990 mie girti sehat ne un ki karkardagi ko mutasir karna shuru kar diya.,negative
1826,1827,wo design nai mila jo oper pic main dikhaya gaya mager jo mila hy wo b acha hy kapda good quality ka hy,positive
4789,4790,market sey thora sasta mil raha tha yehan tou main ney yehin sey ley lia apni baki items kay sath. quality bohat achi lagi kyunkay baalon kay liye healthy sabit hua aur split ends theek kar diye.,positive
1894,1895,allah salamat rakhe,positive
6217,6218,airs dost ki waja se hua tha kiun k ek hi reazr se shave krty thy,negative
2891,2892,kutee ki bachi,negative
2910,2911,yeh khud chahtay hain k may is umer me naye shadi karo hahahaha..,negative
3401,3402,asliat kuch mukhtalif thi.,negative
1023,1024,acha product hai skin k lie,positive
5037,5038,meri jan ma ye sab behas pehly hi kar chuka hon bohat sary politicians se balky larai ho chuki ha,negative
4953,4954,me hzar bar lanat bhejti hu ð,negative
2911,2912,dosri janib meera ke sectary ne in khabron ko bebunyad qarar diya hai,negative
754,755,pehle unhon ne us open jeeta aur phir candian open ,positive
5849,5850,hawksbay per 2 afrad ayaz amp usman doob kar janbahaq ,negative
2593,2594,"â2006 mein sonia gandhi parliament ki rukniyat se bhi mustaafi ho gai, kyun ke mukhalfeen ne yeh mauqqif ikhteyar kiya tha ke wo â national advisory council â ki sarbarah bhi hain.",negative
1824,1825,had kardi ap ne had krdi ap nd,negative
1833,1834,brian lara ko first class cricket mein yeh aezaaz bhi hasil hai ke wo aik he innings mein 501 runs banane wale wahid batman ban gae,positive
1671,1672,guzara hy ye phone bsss,negative
158,159,allah pak janatul firdus main alla maqam day ameen,positive
4336,4337,aur dr. afia ky liye pur zoor appeal karain gay khan sb sy bhi aur poori dunya sy.,positive
3095,3096,soldier bazar garden old city samet mukhtalif elaaqo me street crimes ki wardato me izaafa ,negative
280,281,high court ne altaf hussain k khelaf ghaddari k muqadmay k indraj k liye full bench tashkil day diya ,positive
2482,2483,is bat ko kia kehna yar choro hum hi thek nai hen to is ko kia kehna,negative
974,975,main in columnon mein urton ke masail aur un ka hal batati thi.,positive
4239,4240, awam ko is bhare hoye khgazane se kiya matlab jo un se do waqat ki roti bhi chen le,negative
516,517,lakin woh final mein hashim khan sey takra gaey europe ke sarzameen per pehla tournament khelne wale hashim khan ne chand minton mein hi mahmood ka final mein safaya ker deya iss khabar sey squash ki dunia mein aik tahalka mach gaya yeh aik bahot bara set tasawar keya gaya,positive
804,805,khuda kiliay puri qoom utto es ki madad karo.,positive
4844,4845,isny b famous ho jana ,positive
4077,4078,q fiza k zakhmon p namak chirak rahi hen ,negative
5554,5555, iss kay baad alla taleem kay liye ,positive
1220,1221,karkuno ki griftari ka tadam e marg bhok hartal karnay ka faisla wada kia tha jan day dunga jhukunga nahi quaid mqm ,negative
3857,3858,nawaz ganjy ko (naahal) krwa kayy. ,negative
2403,2404,seriously ajoobaa ð,positive
6105,6106,bechari journalist phas gai ,negative
4191,4192,siyasi kaamon mein bhi begum liaquat un ki madad kartein. ,positive
2903,2904,caption khass ap ky liye :'d,positive
4412,4413,"shuru mein socialist paas e manzar ke bais america ki taraf se is tajwiz ki mukhalfat ki jati rahi, tahum 1981  mein wahan bhi 8 march ko khawateen ka din tasleem kar leya gaya",positive
2357,2358,unh ne kaha ke gulokari ka bhi shauq hai aur 2013 mein release hony wali film 3g mein main kia bataun gaya jisy saraha gya is liey modeling aur acting ke saath gulookari ko bhi jari rakhty huey album per kam ker rahi hun ,positive
6283,6284,jaheel ourat bake mein bol rehi hai,negative
1392,1393,cool dj bhai ho toh h asa,positive
3955,3956,kashh wait na krna prta hoooo,negative
2111,2112," urdu ke do naamwar adeeb mumtaz mufti aur qudrat-ullah shahab, ashfaq ahmed ke khas doston mein shamil the",positive
1422,1423,in dosron ke bad pakistani team ne jo dere kiya in mein intikhab alam ki catnaini mein behtareen karkardagi ka muzahirah kiya,positive
3117,3118, is ke bad 20 june 2001 ko general parvez musharraf ne unhen bhi sadar e pakistan ke uhde se farigh kar diya aur khud sadar e mumlikat ke uhde par faiz ho gaye,negative
1046,1047,kancha item dia h inshortðððð,positive
4099,4100,yeh guzishta 40 saal se mini screen par apni salahiyaton ke johar dikha rahi hain aur din ba din in ke har sitaron ki tadad mein izafa hota ja raha hai,positive
2753,2754,mulah omar ki mout ki afwahon ki tehqiqat kar rahay hain daftar e kharja ,negative
5044,5045,duao mian zaroor yaad rkhy,positive
826,827,pata nai ?,negative
4036,4037,achi tshirts thi asal mein meine apnay bachay ke liye mangwayi thi or who bhot khush hai kyunke who ek football ke players ka fan hai or who yehi pehnkar ghoomte rehta hai. uske ilawa stuff bohot acha hai in tshirts ka toh is price mein bohot achi cheez hai yeh mein sabko recommend karna chahungi ye tshirts,positive
3937,3938," phir 1984 â 85 mein kcca ne inhe select kar liya, bad mein inho ne ubl, adbp, lahore, national bank aur pakistan ki numaiydegi ki",positive
3341,3342,baz fankar maqboliyat aam hasil na kar sake lekin alla elmi o adbi satah rakhne walon mein maqbol howe,positive
4561,4562,:p me bhi tharki nhi hu,negative
5853,5854,aur islaam mein soor ka goosht khana haram hai...lehaza kiun k uss mein bht harmful steroids hty jo insaani jism ko sakht nuksaan pohnchaty... aur islaam mein hr wo cheez mana hai jiska insaan ko nuqsaan hai,positive
1623,1624,bijli bhari hai mere  sb se bahaduri ka kam krti hai bechari hm ko bardhast krti hai ,negative
5662,5663,tum kro or agla 1 ghanta bad face to face thanks krna aya ga,positive
2633,2634, ma'am paper me kia krna tha kuch smjh nhi aya,negative
5028,5029,bht saaaf or shareeef hun koi ghalazat nai ð,positive
1391,1392,"beshak ! subhan allah! allah humko kehne sunne se zyada amal ki taufeeq ata kare,( aameen)",positive
1212,1213,ak bjhy charag ne mera hath jla dia ,negative
1735,1736,imran khan 3 mahinay ka dharna de saktay hein to hum 6 mahinay ka dharna den ge,negative
1713,1714,shayateen a gae maidaan may,negative
4504,4505,chupa lo ab :),negative
457,458,ac baat nh h tum badal gaye ho,negative
6107,6108,asghar didn't get chances and anwar ali was good . it's harsh to name them,positive
4500,4501,mu torti hun me aunty ka,negative
58,59,rana sahb ko mashwra hai is team ko baech kar maronda le lain....mun to mitha kary ga kam se kam,negative
3945,3946,ye to mje waise hi zehar lgta hy,negative
5598,5599,allah rehman ap ko noor eman sallamtiyoun rahoun per daraz zindagi k sath challi rakhay ek waldha dous ki guzaresh hea ameen,positive
3348,3349,manasik e hajj ka aghaz lakhon farzandan e tohid mina puhonch gaye khaimon ka bara sheher bas gaya kal arafat rawana honge ,positive
523,524,â major shabbir sharif shaheed watan se mohbat ka itna azeem jazba rakhte the ke unhein is ke muqabale mein apni jan ki bhi koi parwah nahi thi,negative
3880,3881,or  sab se shreef or masoom hain,positive
3508,3509,saeed khan apni bkwas apny pas rakho,negative
3644,3645,wyse main shareef hun b...ðð,positive
4524,4525,mujhe nakaam hone se zara pehle utha ,negative
2653,2654,nab kpk ka mardan me abdul wali khan university pr chapa nab ne university ka tamam record qabzey me le liya ,negative
3101,3102,akher kab khatam hoga nts ka drama.,negative
1395,1396,to q phass gai kmeeni.,negative
1235,1236,sada salamat rhain or isi tara deen ki khidmat karty rahain ameen,positive
723,724,pehle fursit me ban kia jaye ase sab shows ko,negative
3961,3962,yahan ke athletes job karne ke elawa zindagi ki tamam mushkilat bardasht karne ke sath sath kheelne ke leye waqat nikalte hain aur mulk ke leye bohat kuch karne ka jazba rkhte hain,positive
2463,2464, wo aik khush taba shakhsiyat ke malik the aur intehai sanjeeda mauzoaat ko dilchasp peraae mein beyan karne au rise nat nae maeyne pehnane mein apna saani nahi rakhte the,positive
5516,5517,"agarcha council ke sarbarah ko koi tankhuwa adaa nahi ki jati, is liye use muna fat bakhsh sarkari auhda qaraar nahi diya ja sakta, lekin sonia gandhi ne khud ko tanazey se bachane ke liye parliament ki rukniyat aur council ki sarbarahiâ¦ dono se he istefaa de diya. ",negative
116,117,sohrab goth mein ka bais 50 saala shaks intaqal kar giya ,negative
2861,2862,reham ko talaq ki waja jemaima nahi reham ka mazi hy 2 haftay qabal alahidgi hoi 2018 tak elan na karnay ka muahida tha daily mail ,positive
1355,1356, in 4 fojiyon ne mehaz apni maharat aur hosle ke bal par dushman ka aik aur hamla paspa kar deya,positive
140,141,allah kray doctor afia sadiqi pakistan aye refrendom ho aor doctor afia sadiqiwazeer a azam bnay ameen,positive
1258,1259,duaa kijye gaa mohsin khan from mumbai,positive
1506,1507,alla musharraf ko taba karin ye sub zulam us na kia awr pakistani madaris ma begonah tulba ko shaheed kia americans ko hush karny k liay musharraf pakistan ko aa kar pansy dia jay,negative
2263,2264,to tum time nikal k marja fizool larki ,negative
3785,3786,agar so abb secretly married hon tu imran khan k liye dooooob marney ka muqaam hea ,negative
430,431,purana coat nai tha?,negative
5289,5290,hey u idiot ð ,negative
3430,3431,"apni bhar pur awaz, mardana  wajahat aur purtasur chehre ke bais wo pheli hi nazar mein nazreen ko bha gaye",positive
5337,5338,hahahaha this is truesir se extra marks bhi tw liye phir ,positive
4809,4810,insha allah main bohat jald quomi team ki numaindagi karon gi,positive
1021,1022,hahahaha tm n single he rehna ha,negative
2751,2752,jis ne sood lia aur dia wo allah k sath jang kary ga,negative
687,688,eman or amaal wali zindge k liye dua frmyen,positive
4919,4920,murshid pak achi jga job k liye dua frma dain,positive
2194,2195,o batany k liye thank u but daramy ki bat ho rahi h samjhy or han hansi nahi ae ap ki bakwas bato p next time bolny se phly dekh lo k.kis p bat ho rahi h phir nolna sarmad ahmed,negative
6075,6076,its a good decisions of micky ..... we appreciate it ......,positive
5350,5351,lol ye waqt batye g kay go pti hota kay nawaz,positive
1161,1162,cal no cahy muja in ka,negative
29,30,"aye logo, apni aurto kosingarwala libas pahenkar gair mahramo ke samne nikalne se mana karo.",negative
2332,2333,3 afrad k qatal k khilaf kashmirion ka ehtijaj,negative
6268,6269,apny apny ami abu ko mri trf sy shukria. bl dy,positive
4827,4828,dukh ki baat yeh hai ke mouk ko azaadi hasil kiye nisf saddi se ziyada ka arsaa beet chukka hai  magar hum is tamam arsey mein sirf aik zia mohyeddin paida kar sake,negative
2249,2250,is tarah wo aaj tak sab ke lala he hain,positive
2232,2233,"amna khan , jis case ki bt ap kr rahi hain woh buhat purana hai ure in logo ny govt. sy mil kr is case k daba dia hai. pesy lay kr, dekhawy is etjaj kr dety hain yai up-gradation kpk main kb ki ho chuki hai.",negative
2576,2577,zahiri baat hai khabees aurat jo hoi,negative
4447,4448,kuri bc anti ha,negative
2793,2794,13 hamlawar halak ,positive
4886,4887,apne ala khail se hashim khan ne poori dunia ko hairat mein dal diya tha,positive
4591,4592,wukla gawaho or ehlkaro k qatilo or sahulatkaro ko girftar kia jaiga rangers,negative
6195,6196, 1961 mein philippine ka aala tareen shehri aezaaz â order of sakartona â ataa kiya,positive
1356,1357,bugti mein civilian hukmrani bahal ki jaye adalti hukum ,positive
619,620,plz dow kar da mary or mary ghar waloo ka lia,positive
4395,4396,dua may yad rakhy,positive
645,646, 1953 mein aap ne dobara muslim league ke liye kaam kiya aur sindh kabeena mein wazeer maal ki hesiyat se shamoliyat ikhteyar ki,positive
4040,4041, wo bunyadi taur par roshan khayal aur taraqqi pasand danishwar the,positive
1719,1720,dua kar day allah mujay zati rahish atta farmay. ameen,positive
778,779,assalamu alaikum hazrat sahib. aap ko bahoot mubarak ho naya facebook page ki. ,positive
892,893, sadar e mumlikat ke uhde ke leye wifaqi dar ul hukumat aur charon subon mein hone wale election mein pakistan muslim league aur itehadi jamaton ke mutafiqa umeedwar justice (r) muhammad rafiq tarar bhari aksariyat se sadar mutakhib ho gaye,positive
127,128,eman or amaal wali zindge k liye duaon ki darkhast hy,positive
889,890,ha ha ha maza aa agaya,positive
3803,3804,in ek iradon ki pukhtagi ka andaza is baat se lagaya ja sakta hai ke 30 baras ki umer mein he in ki diabetes ki tashkhees ho gait hi,positive
4510,4511, tahum qura e fal brazil ke naam nikla,positive
1595,1596,gharelo khawateen ye baat janti h na thein ke wo ghar se bahar bhi koi khidmat injam de saktein hain.,positive
861,862,motor cycle ki 5 rupay or car ki 20 rupay parking fees hai ,negative
178,179,1985 mein hukumat e pakistan ne un ki ala fani khidmaat ke atiraf mein unhen pride of performance ke award se nawaza,positive
5631,5632, us ne farz shanasi ka esa muzahira kiya jis ne humein us ki azmat ka mutraf bana deya,positive
